,activity_id,institution_id,source_id,experiment_id,member_id,table_id,variable_id,grid_label,zstore,dcpp_init_year
44457,CMIP,NASA-GISS,GISS-E2-1-G,piControl,r1i1p1f1,Amon,rsut,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G/piControl/r1i1p1f1/Amon/rsut/gn/,
44529,CMIP,NASA-GISS,GISS-E2-1-G,piControl,r1i1p1f2,Amon,rsut,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G/piControl/r1i1p1f2/Amon/rsut/gn/,
44592,CMIP,NASA-GISS,GISS-E2-1-G,piControl,r1i1p1f3,Amon,rsut,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G/piControl/r1i1p1f3/Amon/rsut/gn/,
44647,CMIP,NASA-GISS,GISS-E2-1-G,piControl,r1i1p3f1,Amon,rsut,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G/piControl/r1i1p3f1/Amon/rsut/gn/,
44691,CMIP,NASA-GISS,GISS-E2-1-G,piControl,r2i1p1f1,Amon,rsut,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G/piControl/r2i1p1f1/Amon/rsut/gn/,
41423,CMIP,NASA-GISS,GISS-E2-1-G-CC,piControl,r1i1p1f1,Amon,rsdt,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G-CC/piControl/r1i1p1f1/Amon/rsdt/gn/,
41419,CMIP,NASA-GISS,GISS-E2-1-G-CC,piControl,r1i1p1f1,Amon,rlut,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G-CC/piControl/r1i1p1f1/Amon/rlut/gn/,
41426,CMIP,NASA-GISS,GISS-E2-1-G-CC,piControl,r1i1p1f1,Amon,rsut,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G-CC/piControl/r1i1p1f1/Amon/rsut/gn/,
46106,CMIP,NASA-GISS,GISS-E2-2-G,1pctCO2,r1i1p1f1,Amon,rsdt,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-2-G/1pctCO2/r1i1p1f1/Amon/rsdt/gn/,
46104,CMIP,NASA-GISS,GISS-E2-2-G,1pctCO2,r1i1p1f1,Amon,rlut,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-2-G/1pctCO2/r1i1p1f1/Amon/rlut/gn/,
46107,CMIP,NASA-GISS,GISS-E2-2-G,1pctCO2,r1i1p1f1,Amon,rsut,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-2-G/1pctCO2/r1i1p1f1/Amon/rsut/gn/,
46180,CMIP,NASA-GISS,GISS-E2-2-G,piControl,r1i1p1f1,Amon,rsdt,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-2-G/piControl/r1i1p1f1/Amon/rsdt/gn/,
46176,CMIP,NASA-GISS,GISS-E2-2-G,piControl,r1i1p1f1,Amon,rlut,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-2-G/piControl/r1i1p1f1/Amon/rlut/gn/,
46183,CMIP,NASA-GISS,GISS-E2-2-G,piControl,r1i1p1f1,Amon,rsut,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-2-G/piControl/r1i1p1f1/Amon/rsut/gn/,
35524,CMIP,MOHC,HadGEM3-GC31-LL,piControl,r1i1p1f1,Amon,rsdt,gn,gs://cmip6/CMIP/MOHC/HadGEM3-GC31-LL/piControl/r1i1p1f1/Amon/rsdt/gn/,
35520,CMIP,MOHC,HadGEM3-GC31-LL,piControl,r1i1p1f1,Amon,rlut,gn,gs://cmip6/CMIP/MOHC/HadGEM3-GC31-LL/piControl/r1i1p1f1/Amon/rlut/gn/,
35527,CMIP,MOHC,HadGEM3-GC31-LL,piControl,r1i1p1f1,Amon,rsut,gn,gs://cmip6/CMIP/MOHC/HadGEM3-GC31-LL/piControl/r1i1p1f1/Amon/rsut/gn/,
35743,CMIP,MOHC,HadGEM3-GC31-MM,piControl,r1i1p1f1,Amon,rsdt,gn,gs://cmip6/CMIP/MOHC/HadGEM3-GC31-MM/piControl/r1i1p1f1/Amon/rsdt/gn/,
35739,CMIP,MOHC,HadGEM3-GC31-MM,piControl,r1i1p1f1,Amon,rlut,gn,gs://cmip6/CMIP/MOHC/HadGEM3-GC31-MM/piControl/r1i1p1f1/Amon/rlut/gn/,
35746,CMIP,MOHC,HadGEM3-GC31-MM,piControl,r1i1p1f1,Amon,rsut,gn,gs://cmip6/CMIP/MOHC/HadGEM3-GC31-MM/piControl/r1i1p1f1/Amon/rsut/gn/,
25392,CMIP,INM,INM-CM4-8,piControl,r1i1p1f1,Amon,rsdt,gr1,gs://cmip6/CMIP/INM/INM-CM4-8/piControl/r1i1p1f1/Amon/rsdt/gr1/,
25388,CMIP,INM,INM-CM4-8,piControl,r1i1p1f1,Amon,rlut,gr1,gs://cmip6/CMIP/INM/INM-CM4-8/piControl/r1i1p1f1/Amon/rlut/gr1/,
25395,CMIP,INM,INM-CM4-8,piControl,r1i1p1f1,Amon,rsut,gr1,gs://cmip6/CMIP/INM/INM-CM4-8/piControl/r1i1p1f1/Amon/rsut/gr1/,
25545,CMIP,INM,INM-CM5-0,piControl,r1i1p1f1,Amon,rsdt,gr1,gs://cmip6/CMIP/INM/INM-CM5-0/piControl/r1i1p1f1/Amon/rsdt/gr1/,
25541,CMIP,INM,INM-CM5-0,piControl,r1i1p1f1,Amon,rlut,gr1,gs://cmip6/CMIP/INM/INM-CM5-0/piControl/r1i1p1f1/Amon/rlut/gr1/,
25548,CMIP,INM,INM-CM5-0,piControl,r1i1p1f1,Amon,rsut,gr1,gs://cmip6/CMIP/INM/INM-CM5-0/piControl/r1i1p1f1/Amon/rsut/gr1/,
25592,CMIP,IPSL,IPSL-CM6A-LR,1pctCO2,r1i1p1f1,Amon,rsdt,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/1pctCO2/r1i1p1f1/Amon/rsdt/gr/,
25589,CMIP,IPSL,IPSL-CM6A-LR,1pctCO2,r1i1p1f1,Amon,rlut,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/1pctCO2/r1i1p1f1/Amon/rlut/gr/,
25740,CMIP,IPSL,IPSL-CM6A-LR,1pctCO2,r1i1p1f1,day,rlut,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/1pctCO2/r1i1p1f1/day/rlut/gr/,
25594,CMIP,IPSL,IPSL-CM6A-LR,1pctCO2,r1i1p1f1,Amon,rsut,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/1pctCO2/r1i1p1f1/Amon/rsut/gr/,
25762,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r10i1p1f1,Amon,rsdt,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r10i1p1f1/Amon/rsdt/gr/,
25779,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r10i1p1f1,CFday,rsdt,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r10i1p1f1/CFday/rsdt/gr/,
25835,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r11i1p1f1,Amon,rsdt,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r11i1p1f1/Amon/rsdt/gr/,
25852,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r11i1p1f1,CFday,rsdt,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r11i1p1f1/CFday/rsdt/gr/,
25906,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r12i1p1f1,Amon,rsdt,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r12i1p1f1/Amon/rsdt/gr/,
25923,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r12i1p1f1,CFday,rsdt,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r12i1p1f1/CFday/rsdt/gr/,
25975,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r1i1p1f1,Amon,rsdt,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r1i1p1f1/Amon/rsdt/gr/,
25992,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r1i1p1f1,CFday,rsdt,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r1i1p1f1/CFday/rsdt/gr/,
26060,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r2i1p1f1,Amon,rsdt,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r2i1p1f1/Amon/rsdt/gr/,
26077,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r2i1p1f1,CFday,rsdt,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r2i1p1f1/CFday/rsdt/gr/,
26131,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r3i1p1f1,Amon,rsdt,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r3i1p1f1/Amon/rsdt/gr/,
26148,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r3i1p1f1,CFday,rsdt,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r3i1p1f1/CFday/rsdt/gr/,
26202,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r4i1p1f1,Amon,rsdt,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r4i1p1f1/Amon/rsdt/gr/,
26219,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r4i1p1f1,CFday,rsdt,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r4i1p1f1/CFday/rsdt/gr/,
26273,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r5i1p1f1,Amon,rsdt,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r5i1p1f1/Amon/rsdt/gr/,
26290,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r5i1p1f1,CFday,rsdt,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r5i1p1f1/CFday/rsdt/gr/,
26344,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r6i1p1f1,Amon,rsdt,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r6i1p1f1/Amon/rsdt/gr/,
26361,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r6i1p1f1,CFday,rsdt,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r6i1p1f1/CFday/rsdt/gr/,
26415,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r7i1p1f1,Amon,rsdt,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r7i1p1f1/Amon/rsdt/gr/,
26432,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r7i1p1f1,CFday,rsdt,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r7i1p1f1/CFday/rsdt/gr/,
26486,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r8i1p1f1,Amon,rsdt,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r8i1p1f1/Amon/rsdt/gr/,
26503,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r8i1p1f1,CFday,rsdt,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r8i1p1f1/CFday/rsdt/gr/,
26557,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r9i1p1f1,Amon,rsdt,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r9i1p1f1/Amon/rsdt/gr/,
26574,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r9i1p1f1,CFday,rsdt,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r9i1p1f1/CFday/rsdt/gr/,
25759,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r10i1p1f1,Amon,rlut,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r10i1p1f1/Amon/rlut/gr/,
25814,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r10i1p1f1,day,rlut,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r10i1p1f1/day/rlut/gr/,
25832,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r11i1p1f1,Amon,rlut,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r11i1p1f1/Amon/rlut/gr/,
25903,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r12i1p1f1,Amon,rlut,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r12i1p1f1/Amon/rlut/gr/,
25972,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r1i1p1f1,Amon,rlut,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r1i1p1f1/Amon/rlut/gr/,
26057,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r2i1p1f1,Amon,rlut,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r2i1p1f1/Amon/rlut/gr/,
26128,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r3i1p1f1,Amon,rlut,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r3i1p1f1/Amon/rlut/gr/,
26199,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r4i1p1f1,Amon,rlut,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r4i1p1f1/Amon/rlut/gr/,
26270,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r5i1p1f1,Amon,rlut,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r5i1p1f1/Amon/rlut/gr/,
26341,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r6i1p1f1,Amon,rlut,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r6i1p1f1/Amon/rlut/gr/,
26412,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r7i1p1f1,Amon,rlut,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r7i1p1f1/Amon/rlut/gr/,
26483,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r8i1p1f1,Amon,rlut,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r8i1p1f1/Amon/rlut/gr/,
26554,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r9i1p1f1,Amon,rlut,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r9i1p1f1/Amon/rlut/gr/,
25764,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r10i1p1f1,Amon,rsut,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r10i1p1f1/Amon/rsut/gr/,
25837,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r11i1p1f1,Amon,rsut,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r11i1p1f1/Amon/rsut/gr/,
25908,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r12i1p1f1,Amon,rsut,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r12i1p1f1/Amon/rsut/gr/,
25977,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r1i1p1f1,Amon,rsut,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r1i1p1f1/Amon/rsut/gr/,
26062,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r2i1p1f1,Amon,rsut,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r2i1p1f1/Amon/rsut/gr/,
26133,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r3i1p1f1,Amon,rsut,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r3i1p1f1/Amon/rsut/gr/,
26204,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r4i1p1f1,Amon,rsut,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r4i1p1f1/Amon/rsut/gr/,
26275,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r5i1p1f1,Amon,rsut,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r5i1p1f1/Amon/rsut/gr/,
26346,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r6i1p1f1,Amon,rsut,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r6i1p1f1/Amon/rsut/gr/,
26417,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r7i1p1f1,Amon,rsut,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r7i1p1f1/Amon/rsut/gr/,
26488,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r8i1p1f1,Amon,rsut,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r8i1p1f1/Amon/rsut/gr/,
26559,CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r9i1p1f1,Amon,rsut,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/abrupt-4xCO2/r9i1p1f1/Amon/rsut/gr/,
32366,CMIP,IPSL,IPSL-CM6A-LR,piControl,r1i1p1f1,Amon,rsdt,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/piControl/r1i1p1f1/Amon/rsdt/gr/,
32449,CMIP,IPSL,IPSL-CM6A-LR,piControl,r1i2p1f1,Amon,rsdt,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/piControl/r1i2p1f1/Amon/rsdt/gr/,
32362,CMIP,IPSL,IPSL-CM6A-LR,piControl,r1i1p1f1,Amon,rlut,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/piControl/r1i1p1f1/Amon/rlut/gr/,
32446,CMIP,IPSL,IPSL-CM6A-LR,piControl,r1i2p1f1,Amon,rlut,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/piControl/r1i2p1f1/Amon/rlut/gr/,
32369,CMIP,IPSL,IPSL-CM6A-LR,piControl,r1i1p1f1,Amon,rsut,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/piControl/r1i1p1f1/Amon/rsut/gr/,
32451,CMIP,IPSL,IPSL-CM6A-LR,piControl,r1i2p1f1,Amon,rsut,gr,gs://cmip6/CMIP/IPSL/IPSL-CM6A-LR/piControl/r1i2p1f1/Amon/rsut/gr/,
33111,CMIP,MIROC,MIROC-ES2L,piControl,r1i1p1f2,Amon,rsdt,gn,gs://cmip6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/Amon/rsdt/gn/,
33107,CMIP,MIROC,MIROC-ES2L,piControl,r1i1p1f2,Amon,rlut,gn,gs://cmip6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/Amon/rlut/gn/,
33114,CMIP,MIROC,MIROC-ES2L,piControl,r1i1p1f2,Amon,rsut,gn,gs://cmip6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/Amon/rsut/gn/,
34545,CMIP,MIROC,MIROC6,piControl,r1i1p1f1,Amon,rsdt,gn,gs://cmip6/CMIP/MIROC/MIROC6/piControl/r1i1p1f1/Amon/rsdt/gn/,
34541,CMIP,MIROC,MIROC6,piControl,r1i1p1f1,Amon,rlut,gn,gs://cmip6/CMIP/MIROC/MIROC6/piControl/r1i1p1f1/Amon/rlut/gn/,
34548,CMIP,MIROC,MIROC6,piControl,r1i1p1f1,Amon,rsut,gn,gs://cmip6/CMIP/MIROC/MIROC6/piControl/r1i1p1f1/Amon/rsut/gn/,
25180,CMIP,HAMMOZ-Consortium,MPI-ESM-1-2-HAM,piControl,r1i1p1f1,Amon,rsdt,gn,gs://cmip6/CMIP/HAMMOZ-Consortium/MPI-ESM-1-2-HAM/piControl/r1i1p1f1/Amon/rsdt/gn/,
25176,CMIP,HAMMOZ-Consortium,MPI-ESM-1-2-HAM,piControl,r1i1p1f1,Amon,rlut,gn,gs://cmip6/CMIP/HAMMOZ-Consortium/MPI-ESM-1-2-HAM/piControl/r1i1p1f1/Amon/rlut/gn/,
25183,CMIP,HAMMOZ-Consortium,MPI-ESM-1-2-HAM,piControl,r1i1p1f1,Amon,rsut,gn,gs://cmip6/CMIP/HAMMOZ-Consortium/MPI-ESM-1-2-HAM/piControl/r1i1p1f1/Amon/rsut/gn/,
37619,CMIP,MPI-M,MPI-ESM1-2-HR,1pctCO2,r1i1p1f1,Amon,rsdt,gn,gs://cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/1pctCO2/r1i1p1f1/Amon/rsdt/gn/,
37617,CMIP,MPI-M,MPI-ESM1-2-HR,1pctCO2,r1i1p1f1,Amon,rlut,gn,gs://cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/1pctCO2/r1i1p1f1/Amon/rlut/gn/,
37620,CMIP,MPI-M,MPI-ESM1-2-HR,1pctCO2,r1i1p1f1,Amon,rsut,gn,gs://cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/1pctCO2/r1i1p1f1/Amon/rsut/gn/,
38604,CMIP,MPI-M,MPI-ESM1-2-HR,piControl,r1i1p1f1,Amon,rsdt,gn,gs://cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/piControl/r1i1p1f1/Amon/rsdt/gn/,
38600,CMIP,MPI-M,MPI-ESM1-2-HR,piControl,r1i1p1f1,Amon,rlut,gn,gs://cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/piControl/r1i1p1f1/Amon/rlut/gn/,
38607,CMIP,MPI-M,MPI-ESM1-2-HR,piControl,r1i1p1f1,Amon,rsut,gn,gs://cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/piControl/r1i1p1f1/Amon/rsut/gn/,
38683,CMIP,MPI-M,MPI-ESM1-2-LR,1pctCO2,r1i1p1f1,Amon,rsdt,gn,gs://cmip6/CMIP/MPI-M/MPI-ESM1-2-LR/1pctCO2/r1i1p1f1/Amon/rsdt/gn/,
38681,CMIP,MPI-M,MPI-ESM1-2-LR,1pctCO2,r1i1p1f1,Amon,rlut,gn,gs://cmip6/CMIP/MPI-M/MPI-ESM1-2-LR/1pctCO2/r1i1p1f1/Amon/rlut/gn/,
38684,CMIP,MPI-M,MPI-ESM1-2-LR,1pctCO2,r1i1p1f1,Amon,rsut,gn,gs://cmip6/CMIP/MPI-M/MPI-ESM1-2-LR/1pctCO2/r1i1p1f1/Amon/rsut/gn/,
39601,CMIP,MPI-M,MPI-ESM1-2-LR,piControl,r1i1p1f1,Amon,rsdt,gn,gs://cmip6/CMIP/MPI-M/MPI-ESM1-2-LR/piControl/r1i1p1f1/Amon/rsdt/gn/,
39597,CMIP,MPI-M,MPI-ESM1-2-LR,piControl,r1i1p1f1,Amon,rlut,gn,gs://cmip6/CMIP/MPI-M/MPI-ESM1-2-LR/piControl/r1i1p1f1/Amon/rlut/gn/,
39604,CMIP,MPI-M,MPI-ESM1-2-LR,piControl,r1i1p1f1,Amon,rsut,gn,gs://cmip6/CMIP/MPI-M/MPI-ESM1-2-LR/piControl/r1i1p1f1/Amon/rsut/gn/,
39641,CMIP,MRI,MRI-ESM2-0,1pctCO2,r1i1p1f1,Amon,rsdt,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/1pctCO2/r1i1p1f1/Amon/rsdt/gn/,
39690,CMIP,MRI,MRI-ESM2-0,1pctCO2,r1i2p1f1,Amon,rsdt,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/1pctCO2/r1i2p1f1/Amon/rsdt/gn/,
39638,CMIP,MRI,MRI-ESM2-0,1pctCO2,r1i1p1f1,Amon,rlut,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/1pctCO2/r1i1p1f1/Amon/rlut/gn/,
39682,CMIP,MRI,MRI-ESM2-0,1pctCO2,r1i1p1f1,day,rlut,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/1pctCO2/r1i1p1f1/day/rlut/gn/,
39689,CMIP,MRI,MRI-ESM2-0,1pctCO2,r1i2p1f1,Amon,rlut,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/1pctCO2/r1i2p1f1/Amon/rlut/gn/,
39643,CMIP,MRI,MRI-ESM2-0,1pctCO2,r1i1p1f1,Amon,rsut,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/1pctCO2/r1i1p1f1/Amon/rsut/gn/,
39691,CMIP,MRI,MRI-ESM2-0,1pctCO2,r1i2p1f1,Amon,rsut,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/1pctCO2/r1i2p1f1/Amon/rsut/gn/,
41188,CMIP,MRI,MRI-ESM2-0,piControl,r1i1p1f1,Amon,rsdt,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/piControl/r1i1p1f1/Amon/rsdt/gn/,
41267,CMIP,MRI,MRI-ESM2-0,piControl,r1i2p1f1,Amon,rsdt,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/piControl/r1i2p1f1/Amon/rsdt/gn/,
41184,CMIP,MRI,MRI-ESM2-0,piControl,r1i1p1f1,Amon,rlut,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/piControl/r1i1p1f1/Amon/rlut/gn/,
41266,CMIP,MRI,MRI-ESM2-0,piControl,r1i2p1f1,Amon,rlut,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/piControl/r1i2p1f1/Amon/rlut/gn/,
41191,CMIP,MRI,MRI-ESM2-0,piControl,r1i1p1f1,Amon,rsut,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/piControl/r1i1p1f1/Amon/rsut/gn/,
41268,CMIP,MRI,MRI-ESM2-0,piControl,r1i2p1f1,Amon,rsut,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/piControl/r1i2p1f1/Amon/rsut/gn/,
55926,CMIP,NUIST,NESM3,1pctCO2,r1i1p1f1,Amon,rsdt,gn,gs://cmip6/CMIP/NUIST/NESM3/1pctCO2/r1i1p1f1/Amon/rsdt/gn/,
55923,CMIP,NUIST,NESM3,1pctCO2,r1i1p1f1,Amon,rlut,gn,gs://cmip6/CMIP/NUIST/NESM3/1pctCO2/r1i1p1f1/Amon/rlut/gn/,
55928,CMIP,NUIST,NESM3,1pctCO2,r1i1p1f1,Amon,rsut,gn,gs://cmip6/CMIP/NUIST/NESM3/1pctCO2/r1i1p1f1/Amon/rsut/gn/,
