,activity_id,institution_id,source_id,experiment_id,member_id,table_id,variable_id,grid_label,zstore,dcpp_init_year
36593,CMIP,MRI,MRI-ESM2-0,abrupt-4xCO2,r13i1p1f1,Amon,rsdt,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/abrupt-4xCO2/r13i1p1f1/Amon/rsdt/gn/,
36595,CMIP,MRI,MRI-ESM2-0,abrupt-4xCO2,r13i1p1f1,Amon,rsut,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/abrupt-4xCO2/r13i1p1f1/Amon/rsut/gn/,
36603,CMIP,MRI,MRI-ESM2-0,abrupt-4xCO2,r13i1p1f1,Amon,ts,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/abrupt-4xCO2/r13i1p1f1/Amon/ts/gn/,
36640,CMIP,MRI,MRI-ESM2-0,abrupt-4xCO2,r1i1p1f1,Amon,rlut,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/abrupt-4xCO2/r1i1p1f1/Amon/rlut/gn/,
36643,CMIP,MRI,MRI-ESM2-0,abrupt-4xCO2,r1i1p1f1,Amon,rsdt,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/abrupt-4xCO2/r1i1p1f1/Amon/rsdt/gn/,
36645,CMIP,MRI,MRI-ESM2-0,abrupt-4xCO2,r1i1p1f1,Amon,rsut,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/abrupt-4xCO2/r1i1p1f1/Amon/rsut/gn/,
36653,CMIP,MRI,MRI-ESM2-0,abrupt-4xCO2,r1i1p1f1,Amon,ts,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/abrupt-4xCO2/r1i1p1f1/Amon/ts/gn/,
36681,CMIP,MRI,MRI-ESM2-0,abrupt-4xCO2,r1i2p1f1,Amon,rlut,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/abrupt-4xCO2/r1i2p1f1/Amon/rlut/gn/,
36682,CMIP,MRI,MRI-ESM2-0,abrupt-4xCO2,r1i2p1f1,Amon,rsdt,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/abrupt-4xCO2/r1i2p1f1/Amon/rsdt/gn/,
36683,CMIP,MRI,MRI-ESM2-0,abrupt-4xCO2,r1i2p1f1,Amon,rsut,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/abrupt-4xCO2/r1i2p1f1/Amon/rsut/gn/,
36685,CMIP,MRI,MRI-ESM2-0,abrupt-4xCO2,r1i2p1f1,Amon,ts,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/abrupt-4xCO2/r1i2p1f1/Amon/ts/gn/,
36708,CMIP,MRI,MRI-ESM2-0,abrupt-4xCO2,r2i1p1f1,Amon,rlut,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/abrupt-4xCO2/r2i1p1f1/Amon/rlut/gn/,
36711,CMIP,MRI,MRI-ESM2-0,abrupt-4xCO2,r2i1p1f1,Amon,rsdt,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/abrupt-4xCO2/r2i1p1f1/Amon/rsdt/gn/,
36713,CMIP,MRI,MRI-ESM2-0,abrupt-4xCO2,r2i1p1f1,Amon,rsut,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/abrupt-4xCO2/r2i1p1f1/Amon/rsut/gn/,
36721,CMIP,MRI,MRI-ESM2-0,abrupt-4xCO2,r2i1p1f1,Amon,ts,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/abrupt-4xCO2/r2i1p1f1/Amon/ts/gn/,
36758,CMIP,MRI,MRI-ESM2-0,abrupt-4xCO2,r3i1p1f1,Amon,rlut,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/abrupt-4xCO2/r3i1p1f1/Amon/rlut/gn/,
36761,CMIP,MRI,MRI-ESM2-0,abrupt-4xCO2,r3i1p1f1,Amon,rsdt,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/abrupt-4xCO2/r3i1p1f1/Amon/rsdt/gn/,
36763,CMIP,MRI,MRI-ESM2-0,abrupt-4xCO2,r3i1p1f1,Amon,rsut,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/abrupt-4xCO2/r3i1p1f1/Amon/rsut/gn/,
36771,CMIP,MRI,MRI-ESM2-0,abrupt-4xCO2,r3i1p1f1,Amon,ts,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/abrupt-4xCO2/r3i1p1f1/Amon/ts/gn/,
36808,CMIP,MRI,MRI-ESM2-0,abrupt-4xCO2,r4i1p1f1,Amon,rlut,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/abrupt-4xCO2/r4i1p1f1/Amon/rlut/gn/,
36811,CMIP,MRI,MRI-ESM2-0,abrupt-4xCO2,r4i1p1f1,Amon,rsdt,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/abrupt-4xCO2/r4i1p1f1/Amon/rsdt/gn/,
36813,CMIP,MRI,MRI-ESM2-0,abrupt-4xCO2,r4i1p1f1,Amon,rsut,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/abrupt-4xCO2/r4i1p1f1/Amon/rsut/gn/,
36821,CMIP,MRI,MRI-ESM2-0,abrupt-4xCO2,r4i1p1f1,Amon,ts,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/abrupt-4xCO2/r4i1p1f1/Amon/ts/gn/,
36858,CMIP,MRI,MRI-ESM2-0,abrupt-4xCO2,r5i1p1f1,Amon,rlut,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/abrupt-4xCO2/r5i1p1f1/Amon/rlut/gn/,
36861,CMIP,MRI,MRI-ESM2-0,abrupt-4xCO2,r5i1p1f1,Amon,rsdt,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/abrupt-4xCO2/r5i1p1f1/Amon/rsdt/gn/,
36863,CMIP,MRI,MRI-ESM2-0,abrupt-4xCO2,r5i1p1f1,Amon,rsut,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/abrupt-4xCO2/r5i1p1f1/Amon/rsut/gn/,
36871,CMIP,MRI,MRI-ESM2-0,abrupt-4xCO2,r5i1p1f1,Amon,ts,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/abrupt-4xCO2/r5i1p1f1/Amon/ts/gn/,
36908,CMIP,MRI,MRI-ESM2-0,abrupt-4xCO2,r6i1p1f1,Amon,rlut,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/abrupt-4xCO2/r6i1p1f1/Amon/rlut/gn/,
36911,CMIP,MRI,MRI-ESM2-0,abrupt-4xCO2,r6i1p1f1,Amon,rsdt,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/abrupt-4xCO2/r6i1p1f1/Amon/rsdt/gn/,
36913,CMIP,MRI,MRI-ESM2-0,abrupt-4xCO2,r6i1p1f1,Amon,rsut,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/abrupt-4xCO2/r6i1p1f1/Amon/rsut/gn/,
36921,CMIP,MRI,MRI-ESM2-0,abrupt-4xCO2,r6i1p1f1,Amon,ts,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/abrupt-4xCO2/r6i1p1f1/Amon/ts/gn/,
36958,CMIP,MRI,MRI-ESM2-0,abrupt-4xCO2,r7i1p1f1,Amon,rlut,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/abrupt-4xCO2/r7i1p1f1/Amon/rlut/gn/,
36961,CMIP,MRI,MRI-ESM2-0,abrupt-4xCO2,r7i1p1f1,Amon,rsdt,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/abrupt-4xCO2/r7i1p1f1/Amon/rsdt/gn/,
36963,CMIP,MRI,MRI-ESM2-0,abrupt-4xCO2,r7i1p1f1,Amon,rsut,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/abrupt-4xCO2/r7i1p1f1/Amon/rsut/gn/,
36971,CMIP,MRI,MRI-ESM2-0,abrupt-4xCO2,r7i1p1f1,Amon,ts,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/abrupt-4xCO2/r7i1p1f1/Amon/ts/gn/,
37008,CMIP,MRI,MRI-ESM2-0,abrupt-4xCO2,r8i1p1f1,Amon,rlut,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/abrupt-4xCO2/r8i1p1f1/Amon/rlut/gn/,
37011,CMIP,MRI,MRI-ESM2-0,abrupt-4xCO2,r8i1p1f1,Amon,rsdt,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/abrupt-4xCO2/r8i1p1f1/Amon/rsdt/gn/,
37013,CMIP,MRI,MRI-ESM2-0,abrupt-4xCO2,r8i1p1f1,Amon,rsut,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/abrupt-4xCO2/r8i1p1f1/Amon/rsut/gn/,
37021,CMIP,MRI,MRI-ESM2-0,abrupt-4xCO2,r8i1p1f1,Amon,ts,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/abrupt-4xCO2/r8i1p1f1/Amon/ts/gn/,
37058,CMIP,MRI,MRI-ESM2-0,abrupt-4xCO2,r9i1p1f1,Amon,rlut,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/abrupt-4xCO2/r9i1p1f1/Amon/rlut/gn/,
37061,CMIP,MRI,MRI-ESM2-0,abrupt-4xCO2,r9i1p1f1,Amon,rsdt,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/abrupt-4xCO2/r9i1p1f1/Amon/rsdt/gn/,
37063,CMIP,MRI,MRI-ESM2-0,abrupt-4xCO2,r9i1p1f1,Amon,rsut,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/abrupt-4xCO2/r9i1p1f1/Amon/rsut/gn/,
37071,CMIP,MRI,MRI-ESM2-0,abrupt-4xCO2,r9i1p1f1,Amon,ts,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/abrupt-4xCO2/r9i1p1f1/Amon/ts/gn/,
37766,CMIP,MRI,MRI-ESM2-0,piControl,r1i1p1f1,Amon,ts,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/piControl/r1i1p1f1/Amon/ts/gn/,
37783,CMIP,MRI,MRI-ESM2-0,piControl,r1i1p1f1,Omon,mlotst,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/piControl/r1i1p1f1/Omon/mlotst/gn/,
37792,CMIP,MRI,MRI-ESM2-0,piControl,r1i1p1f1,Omon,tos,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/piControl/r1i1p1f1/Omon/tos/gn/,
37793,CMIP,MRI,MRI-ESM2-0,piControl,r1i1p1f1,Omon,tos,gr,gs://cmip6/CMIP/MRI/MRI-ESM2-0/piControl/r1i1p1f1/Omon/tos/gr/,
37829,CMIP,MRI,MRI-ESM2-0,piControl,r1i2p1f1,Amon,ts,gn,gs://cmip6/CMIP/MRI/MRI-ESM2-0/piControl/r1i2p1f1/Amon/ts/gn/,
37960,CMIP,NASA-GISS,GISS-E2-1-G-CC,piControl,r1i1p1f1,Amon,ts,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G-CC/piControl/r1i1p1f1/Amon/ts/gn/,
38007,CMIP,NASA-GISS,GISS-E2-1-G-CC,piControl,r1i1p1f1,Omon,mlotst,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G-CC/piControl/r1i1p1f1/Omon/mlotst/gn/,
38033,CMIP,NASA-GISS,GISS-E2-1-G-CC,piControl,r1i1p1f1,Omon,tos,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G-CC/piControl/r1i1p1f1/Omon/tos/gn/,
38120,CMIP,NASA-GISS,GISS-E2-1-G,1pctCO2,r102i1p1f1,Amon,ts,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G/1pctCO2/r102i1p1f1/Amon/ts/gn/,
38149,CMIP,NASA-GISS,GISS-E2-1-G,1pctCO2,r102i1p1f1,Omon,tos,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G/1pctCO2/r102i1p1f1/Omon/tos/gn/,
38181,CMIP,NASA-GISS,GISS-E2-1-G,1pctCO2,r1i1p1f1,Amon,ts,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G/1pctCO2/r1i1p1f1/Amon/ts/gn/,
38194,CMIP,NASA-GISS,GISS-E2-1-G,1pctCO2,r1i1p1f1,Omon,tos,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G/1pctCO2/r1i1p1f1/Omon/tos/gn/,
38227,CMIP,NASA-GISS,GISS-E2-1-G,1pctCO2,r1i1p3f1,Amon,ts,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G/1pctCO2/r1i1p3f1/Amon/ts/gn/,
38236,CMIP,NASA-GISS,GISS-E2-1-G,1pctCO2,r1i1p3f1,Omon,tos,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G/1pctCO2/r1i1p3f1/Omon/tos/gn/,
38269,CMIP,NASA-GISS,GISS-E2-1-G,abrupt-4xCO2,r102i1p1f1,Amon,ts,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G/abrupt-4xCO2/r102i1p1f1/Amon/ts/gn/,
38305,CMIP,NASA-GISS,GISS-E2-1-G,abrupt-4xCO2,r1i1p1f1,Amon,ts,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G/abrupt-4xCO2/r1i1p1f1/Amon/ts/gn/,
38318,CMIP,NASA-GISS,GISS-E2-1-G,abrupt-4xCO2,r1i1p1f1,Omon,tos,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G/abrupt-4xCO2/r1i1p1f1/Omon/tos/gn/,
38351,CMIP,NASA-GISS,GISS-E2-1-G,abrupt-4xCO2,r1i1p1f3,Amon,ts,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G/abrupt-4xCO2/r1i1p1f3/Amon/ts/gn/,
38384,CMIP,NASA-GISS,GISS-E2-1-G,abrupt-4xCO2,r1i1p3f1,Amon,ts,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G/abrupt-4xCO2/r1i1p3f1/Amon/ts/gn/,
40517,CMIP,NASA-GISS,GISS-E2-1-G,piControl,r101i1p1f1,Amon,ts,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G/piControl/r101i1p1f1/Amon/ts/gn/,
40535,CMIP,NASA-GISS,GISS-E2-1-G,piControl,r101i1p1f1,Omon,mlotst,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G/piControl/r101i1p1f1/Omon/mlotst/gn/,
40545,CMIP,NASA-GISS,GISS-E2-1-G,piControl,r101i1p1f1,Omon,tos,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G/piControl/r101i1p1f1/Omon/tos/gn/,
40583,CMIP,NASA-GISS,GISS-E2-1-G,piControl,r102i1p1f1,Amon,ts,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G/piControl/r102i1p1f1/Amon/ts/gn/,
40601,CMIP,NASA-GISS,GISS-E2-1-G,piControl,r102i1p1f1,Omon,mlotst,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G/piControl/r102i1p1f1/Omon/mlotst/gn/,
40611,CMIP,NASA-GISS,GISS-E2-1-G,piControl,r102i1p1f1,Omon,tos,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G/piControl/r102i1p1f1/Omon/tos/gn/,
40649,CMIP,NASA-GISS,GISS-E2-1-G,piControl,r1i1p1f1,Amon,ts,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G/piControl/r1i1p1f1/Amon/ts/gn/,
40669,CMIP,NASA-GISS,GISS-E2-1-G,piControl,r1i1p1f1,Omon,mlotst,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G/piControl/r1i1p1f1/Omon/mlotst/gn/,
40677,CMIP,NASA-GISS,GISS-E2-1-G,piControl,r1i1p1f1,Omon,tos,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G/piControl/r1i1p1f1/Omon/tos/gn/,
40719,CMIP,NASA-GISS,GISS-E2-1-G,piControl,r1i1p1f2,Amon,ts,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G/piControl/r1i1p1f2/Amon/ts/gn/,
40731,CMIP,NASA-GISS,GISS-E2-1-G,piControl,r1i1p1f2,Omon,mlotst,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G/piControl/r1i1p1f2/Omon/mlotst/gn/,
40740,CMIP,NASA-GISS,GISS-E2-1-G,piControl,r1i1p1f2,Omon,tos,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G/piControl/r1i1p1f2/Omon/tos/gn/,
40780,CMIP,NASA-GISS,GISS-E2-1-G,piControl,r1i1p1f3,Amon,ts,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G/piControl/r1i1p1f3/Amon/ts/gn/,
40792,CMIP,NASA-GISS,GISS-E2-1-G,piControl,r1i1p1f3,Omon,mlotst,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G/piControl/r1i1p1f3/Omon/mlotst/gn/,
40801,CMIP,NASA-GISS,GISS-E2-1-G,piControl,r1i1p1f3,Omon,tos,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G/piControl/r1i1p1f3/Omon/tos/gn/,
40870,CMIP,NASA-GISS,GISS-E2-1-G,piControl,r2i1p1f1,Amon,ts,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G/piControl/r2i1p1f1/Amon/ts/gn/,
40879,CMIP,NASA-GISS,GISS-E2-1-G,piControl,r2i1p1f1,Omon,mlotst,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G/piControl/r2i1p1f1/Omon/mlotst/gn/,
40884,CMIP,NASA-GISS,GISS-E2-1-G,piControl,r2i1p1f1,Omon,tos,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-1-G/piControl/r2i1p1f1/Omon/tos/gn/,
42120,CMIP,NASA-GISS,GISS-E2-2-G,1pctCO2,r1i1p1f1,Amon,ts,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-2-G/1pctCO2/r1i1p1f1/Amon/ts/gn/,
42133,CMIP,NASA-GISS,GISS-E2-2-G,1pctCO2,r1i1p1f1,Omon,tos,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-2-G/1pctCO2/r1i1p1f1/Omon/tos/gn/,
42179,CMIP,NASA-GISS,GISS-E2-2-G,piControl,r1i1p1f1,Amon,ts,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-2-G/piControl/r1i1p1f1/Amon/ts/gn/,
42191,CMIP,NASA-GISS,GISS-E2-2-G,piControl,r1i1p1f1,Omon,mlotst,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-2-G/piControl/r1i1p1f1/Omon/mlotst/gn/,
42200,CMIP,NASA-GISS,GISS-E2-2-G,piControl,r1i1p1f1,Omon,tos,gn,gs://cmip6/CMIP/NASA-GISS/GISS-E2-2-G/piControl/r1i1p1f1/Omon/tos/gn/,
42469,CMIP,NCAR,CESM2-FV2,piControl,r1i1p1f1,Amon,ts,gn,gs://cmip6/CMIP/NCAR/CESM2-FV2/piControl/r1i1p1f1/Amon/ts/gn/,
42502,CMIP,NCAR,CESM2-FV2,piControl,r1i1p1f1,Omon,mlotst,gn,gs://cmip6/CMIP/NCAR/CESM2-FV2/piControl/r1i1p1f1/Omon/mlotst/gn/,
42503,CMIP,NCAR,CESM2-FV2,piControl,r1i1p1f1,Omon,mlotst,gr,gs://cmip6/CMIP/NCAR/CESM2-FV2/piControl/r1i1p1f1/Omon/mlotst/gr/,
42531,CMIP,NCAR,CESM2-FV2,piControl,r1i1p1f1,Omon,tos,gn,gs://cmip6/CMIP/NCAR/CESM2-FV2/piControl/r1i1p1f1/Omon/tos/gn/,
42532,CMIP,NCAR,CESM2-FV2,piControl,r1i1p1f1,Omon,tos,gr,gs://cmip6/CMIP/NCAR/CESM2-FV2/piControl/r1i1p1f1/Omon/tos/gr/,
42913,CMIP,NCAR,CESM2-WACCM-FV2,piControl,r1i1p1f1,Amon,ts,gn,gs://cmip6/CMIP/NCAR/CESM2-WACCM-FV2/piControl/r1i1p1f1/Amon/ts/gn/,
42946,CMIP,NCAR,CESM2-WACCM-FV2,piControl,r1i1p1f1,Omon,mlotst,gn,gs://cmip6/CMIP/NCAR/CESM2-WACCM-FV2/piControl/r1i1p1f1/Omon/mlotst/gn/,
42947,CMIP,NCAR,CESM2-WACCM-FV2,piControl,r1i1p1f1,Omon,mlotst,gr,gs://cmip6/CMIP/NCAR/CESM2-WACCM-FV2/piControl/r1i1p1f1/Omon/mlotst/gr/,
42975,CMIP,NCAR,CESM2-WACCM-FV2,piControl,r1i1p1f1,Omon,tos,gn,gs://cmip6/CMIP/NCAR/CESM2-WACCM-FV2/piControl/r1i1p1f1/Omon/tos/gn/,
42976,CMIP,NCAR,CESM2-WACCM-FV2,piControl,r1i1p1f1,Omon,tos,gr,gs://cmip6/CMIP/NCAR/CESM2-WACCM-FV2/piControl/r1i1p1f1/Omon/tos/gr/,
43051,CMIP,NCAR,CESM2-WACCM,1pctCO2,r1i1p1f1,Amon,ts,gn,gs://cmip6/CMIP/NCAR/CESM2-WACCM/1pctCO2/r1i1p1f1/Amon/ts/gn/,
43128,CMIP,NCAR,CESM2-WACCM,1pctCO2,r1i1p1f1,Omon,tos,gn,gs://cmip6/CMIP/NCAR/CESM2-WACCM/1pctCO2/r1i1p1f1/Omon/tos/gn/,
43129,CMIP,NCAR,CESM2-WACCM,1pctCO2,r1i1p1f1,Omon,tos,gr,gs://cmip6/CMIP/NCAR/CESM2-WACCM/1pctCO2/r1i1p1f1/Omon/tos/gr/,
43261,CMIP,NCAR,CESM2-WACCM,abrupt-4xCO2,r1i1p1f1,Amon,ts,gn,gs://cmip6/CMIP/NCAR/CESM2-WACCM/abrupt-4xCO2/r1i1p1f1/Amon/ts/gn/,
43305,CMIP,NCAR,CESM2-WACCM,abrupt-4xCO2,r1i1p1f1,Omon,tos,gn,gs://cmip6/CMIP/NCAR/CESM2-WACCM/abrupt-4xCO2/r1i1p1f1/Omon/tos/gn/,
43306,CMIP,NCAR,CESM2-WACCM,abrupt-4xCO2,r1i1p1f1,Omon,tos,gr,gs://cmip6/CMIP/NCAR/CESM2-WACCM/abrupt-4xCO2/r1i1p1f1/Omon/tos/gr/,
44337,CMIP,NCAR,CESM2-WACCM,piControl,r1i1p1f1,Amon,ts,gn,gs://cmip6/CMIP/NCAR/CESM2-WACCM/piControl/r1i1p1f1/Amon/ts/gn/,
44377,CMIP,NCAR,CESM2-WACCM,piControl,r1i1p1f1,Omon,mlotst,gn,gs://cmip6/CMIP/NCAR/CESM2-WACCM/piControl/r1i1p1f1/Omon/mlotst/gn/,
44378,CMIP,NCAR,CESM2-WACCM,piControl,r1i1p1f1,Omon,mlotst,gr,gs://cmip6/CMIP/NCAR/CESM2-WACCM/piControl/r1i1p1f1/Omon/mlotst/gr/,
44407,CMIP,NCAR,CESM2-WACCM,piControl,r1i1p1f1,Omon,tos,gn,gs://cmip6/CMIP/NCAR/CESM2-WACCM/piControl/r1i1p1f1/Omon/tos/gn/,
44408,CMIP,NCAR,CESM2-WACCM,piControl,r1i1p1f1,Omon,tos,gr,gs://cmip6/CMIP/NCAR/CESM2-WACCM/piControl/r1i1p1f1/Omon/tos/gr/,
44482,CMIP,NCAR,CESM2,1pctCO2,r1i1p1f1,Amon,ts,gn,gs://cmip6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Amon/ts/gn/,
44559,CMIP,NCAR,CESM2,1pctCO2,r1i1p1f1,Omon,tos,gn,gs://cmip6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Omon/tos/gn/,
44560,CMIP,NCAR,CESM2,1pctCO2,r1i1p1f1,Omon,tos,gr,gs://cmip6/CMIP/NCAR/CESM2/1pctCO2/r1i1p1f1/Omon/tos/gr/,
44695,CMIP,NCAR,CESM2,abrupt-4xCO2,r1i1p1f1,Amon,ts,gn,gs://cmip6/CMIP/NCAR/CESM2/abrupt-4xCO2/r1i1p1f1/Amon/ts/gn/,
44739,CMIP,NCAR,CESM2,abrupt-4xCO2,r1i1p1f1,Omon,tos,gn,gs://cmip6/CMIP/NCAR/CESM2/abrupt-4xCO2/r1i1p1f1/Omon/tos/gn/,
44740,CMIP,NCAR,CESM2,abrupt-4xCO2,r1i1p1f1,Omon,tos,gr,gs://cmip6/CMIP/NCAR/CESM2/abrupt-4xCO2/r1i1p1f1/Omon/tos/gr/,
47929,CMIP,NCAR,CESM2,piControl,r1i1p1f1,Amon,ts,gn,gs://cmip6/CMIP/NCAR/CESM2/piControl/r1i1p1f1/Amon/ts/gn/,
47970,CMIP,NCAR,CESM2,piControl,r1i1p1f1,Omon,mlotst,gn,gs://cmip6/CMIP/NCAR/CESM2/piControl/r1i1p1f1/Omon/mlotst/gn/,
47971,CMIP,NCAR,CESM2,piControl,r1i1p1f1,Omon,mlotst,gr,gs://cmip6/CMIP/NCAR/CESM2/piControl/r1i1p1f1/Omon/mlotst/gr/,
48000,CMIP,NCAR,CESM2,piControl,r1i1p1f1,Omon,tos,gn,gs://cmip6/CMIP/NCAR/CESM2/piControl/r1i1p1f1/Omon/tos/gn/,
48001,CMIP,NCAR,CESM2,piControl,r1i1p1f1,Omon,tos,gr,gs://cmip6/CMIP/NCAR/CESM2/piControl/r1i1p1f1/Omon/tos/gr/,
48070,CMIP,NCC,NorCPM1,1pctCO2,r1i1p1f1,Amon,ts,gn,gs://cmip6/CMIP/NCC/NorCPM1/1pctCO2/r1i1p1f1/Amon/ts/gn/,
48082,CMIP,NCC,NorCPM1,1pctCO2,r1i1p1f1,Omon,mlotst,gn,gs://cmip6/CMIP/NCC/NorCPM1/1pctCO2/r1i1p1f1/Omon/mlotst/gn/,
48089,CMIP,NCC,NorCPM1,1pctCO2,r1i1p1f1,Omon,tos,gn,gs://cmip6/CMIP/NCC/NorCPM1/1pctCO2/r1i1p1f1/Omon/tos/gn/,
48111,CMIP,NCC,NorCPM1,abrupt-4xCO2,r1i1p1f1,Amon,ts,gn,gs://cmip6/CMIP/NCC/NorCPM1/abrupt-4xCO2/r1i1p1f1/Amon/ts/gn/,
48124,CMIP,NCC,NorCPM1,abrupt-4xCO2,r1i1p1f1,Omon,mlotst,gn,gs://cmip6/CMIP/NCC/NorCPM1/abrupt-4xCO2/r1i1p1f1/Omon/mlotst/gn/,
48797,CMIP,NCC,NorCPM1,piControl,r1i1p1f1,Amon,ts,gn,gs://cmip6/CMIP/NCC/NorCPM1/piControl/r1i1p1f1/Amon/ts/gn/,
48814,CMIP,NCC,NorCPM1,piControl,r2i1p1f1,Amon,ts,gn,gs://cmip6/CMIP/NCC/NorCPM1/piControl/r2i1p1f1/Amon/ts/gn/,
48827,CMIP,NCC,NorCPM1,piControl,r3i1p1f1,Amon,ts,gn,gs://cmip6/CMIP/NCC/NorCPM1/piControl/r3i1p1f1/Amon/ts/gn/,
48912,CMIP,NCC,NorESM2-LM,abrupt-4xCO2,r1i1p1f1,Amon,ts,gn,gs://cmip6/CMIP/NCC/NorESM2-LM/abrupt-4xCO2/r1i1p1f1/Amon/ts/gn/,
49137,CMIP,NCC,NorESM2-MM,1pctCO2,r1i1p1f1,Amon,ts,gn,gs://cmip6/CMIP/NCC/NorESM2-MM/1pctCO2/r1i1p1f1/Amon/ts/gn/,
49154,CMIP,NCC,NorESM2-MM,abrupt-4xCO2,r1i1p1f1,Amon,ts,gn,gs://cmip6/CMIP/NCC/NorESM2-MM/abrupt-4xCO2/r1i1p1f1/Amon/ts/gn/,
